Date,Product Name & Brand,Past Week Sales,Weather Pattern,Event,Event_Impact_Level,Promotions (Discount),Competitor Action (Discount),Advertising,Economic Indicator,Store Location,Sales in Week (Target)
02-04-2023,Frooti,1412,Cloudy,No event,0,0,10,High,4,Rajahmundry,1457
02-04-2023,Hajmola Tablets,2102,Rainy,No event,0,5,0,Medium,3,Amritsar,2110
02-04-2023,Haldiram's Namkeen,1413,Windy,No event,0,20,10,Medium,4,Vijayawada,1487
02-04-2023,Chyawanprash,1816,Windy,No event,0,0,0,Low,5,Ludhiana,1852
09-04-2023,Basmati Rice,1045,Rainy,No event,0,0,5,Low,3,Bhopal,1025
09-04-2023,Turmeric Powder,1053,Windy,No event,0,0,5,Medium,5,Guntur,1105
09-04-2023,Red Chilli Powder,2947,Windy,No event,0,10,20,High,3,Bangalore,2957
09-04-2023,Cumin Seeds,2945,Windy,No event,0,20,10,Low,5,Meerut,3141
09-04-2023,Coriander Powder,1211,Rainy,No event,0,0,0,Medium,4,Amravati,1278
09-04-2023,Garam Masala,1736,Sunny,No event,0,20,15,High,5,Hyderabad,1870
09-04-2023,Toor Dal,1962,Rainy,No event,0,5,10,Low,4,Zirakpur,1923
09-04-2023,Chana Dal,1638,Rainy,No event,0,5,5,Medium,4,Amritsar,1581
09-04-2023,Urad Dal,1832,Rainy,No event,0,20,10,Medium,4,Bhopal,2001
09-04-2023,Moong Dal,1508,Windy,No event,0,10,5,Low,3,Lucknow,1616
09-04-2023,Jaggery,1548,Sunny,No event,0,0,15,Low,4,Kurnool,1509
09-04-2023,Ghee,2593,Windy,No event,0,10,20,Medium,3,Tirupati,2599
09-04-2023,Paneer,2358,Cloudy,No event,0,15,5,High,3,Guntur,2474
09-04-2023,Coconut Oil,1771,Cloudy,No event,0,10,5,Low,3,Tirupati,1880
09-04-2023,Mustard Oil,1822,Cloudy,No event,0,15,15,High,3,Kurnool,1799
09-04-2023,Aam Papad,2061,Cloudy,No event,0,5,0,Low,4,Lucknow,2095
09-04-2023,Mango Pickle,1241,Sunny,No event,0,20,0,Medium,3,Rajahmundry,1539
09-04-2023,Papad,2152,Sunny,No event,0,15,10,High,3,Bangalore,2347
09-04-2023,Idli Rice,1276,Windy,No event,0,10,5,High,3,Karimnagar,1311
09-04-2023,Sambar Powder,1543,Windy,No event,0,0,20,High,4,Visakhapatnam ,1397
09-04-2023,Aloo Bhujia,1806,Windy,No event,0,5,0,Medium,4,Zirakpur,1835
09-04-2023,Kaju Katli,2010,Sunny,No event,0,20,20,Low,4,Amritsar,2118
09-04-2023,Besan,1464,Rainy,No event,0,0,20,Medium,5,Bangalore,1339
09-04-2023,Aata (Wheat Flour),2700,Rainy,No event,0,0,0,Low,5,Rajahmundry,2686
09-04-2023,Mango Juice,2639,Windy,No event,0,15,20,Low,5,Ludhiana,2673
09-04-2023,Lemon Pickle,1757,Sunny,No event,0,15,5,Medium,4,Aurangabad,1814
09-04-2023,Coconut Chutney,1633,Cloudy,No event,0,10,5,High,4,Amravati,1745
09-04-2023,Rasgulla,2257,Windy,No event,0,10,15,Medium,3,Meerut,2209
09-04-2023,Gulab Jamun Mix,1136,Cloudy,No event,0,10,15,High,3,Kurnool,1235
09-04-2023,Lassi,2959,Cloudy,No event,0,0,10,High,4,Amritsar,2983
09-04-2023,Bhel Puri Mix,1140,Sunny,No event,0,20,5,Medium,5,Kota,1343
09-04-2023,Pav Bhaji Masala,1924,Sunny,No event,0,20,0,Low,3,Aurangabad,2062
09-04-2023,Chole Masala,2474,Rainy,No event,0,20,20,Medium,3,Amravati,2480
09-04-2023,Tamarind Paste,1528,Rainy,No event,0,20,0,Low,4,Amravati,1798
09-04-2023,Ready-to-eat Curry Packs,2403,Rainy,No event,0,20,20,High,4,Bangalore,2546
09-04-2023,Parle-G Biscuits,1335,Windy,No event,0,0,20,Low,4,Jalandhar,1303
09-04-2023,Thums Up,2436,Windy,No event,0,10,0,High,4,Vijayawada,2518
09-04-2023,Frooti,1138,Cloudy,No event,0,0,20,High,5,Vijayawada,1118
09-04-2023,Hajmola Tablets,2759,Cloudy,No event,0,0,5,High,4,Lucknow,2769
09-04-2023,Haldiram's Namkeen,2072,Windy,No event,0,0,15,High,3,Guntur,2069
09-04-2023,Chyawanprash,1531,Cloudy,No event,0,20,20,Medium,5,Tirupati,1722
16-04-2023,Basmati Rice,1205,Sunny,No event,0,10,10,High,4,Kota,1218
16-04-2023,Turmeric Powder,2502,Rainy,No event,0,15,10,High,4,Indore,2608
16-04-2023,Red Chilli Powder,1316,Cloudy,No event,0,0,0,High,4,Kurnool,1263
16-04-2023,Cumin Seeds,2391,Windy,No event,0,0,5,Medium,3,Bhopal,2438
16-04-2023,Coriander Powder,1484,Windy,No event,0,5,15,Low,5,Hyderabad,1550
16-04-2023,Garam Masala,1219,Sunny,No event,0,10,15,Low,5,Karimnagar,1277
16-04-2023,Toor Dal,2508,Windy,No event,0,10,20,Medium,4,Amravati,2469
16-04-2023,Chana Dal,1053,Windy,No event,0,5,20,Low,5,Kota,918
16-04-2023,Urad Dal,1385,Windy,No event,0,10,0,Low,5,Indore,1478
16-04-2023,Moong Dal,2753,Cloudy,No event,0,15,10,High,3,Karimnagar,2754
16-04-2023,Jaggery,2341,Windy,No event,0,10,5,High,4,Tirupati,2428
16-04-2023,Ghee,2152,Sunny,No event,0,10,10,Medium,3,Guntur,2274
16-04-2023,Paneer,2609,Sunny,No event,0,10,15,High,4,Lucknow,2714
16-04-2023,Coconut Oil,1339,Rainy,No event,0,15,15,Medium,3,Meerut,1474
16-04-2023,Mustard Oil,2614,Sunny,No event,0,20,20,Low,5,Indore,2618
16-04-2023,Aam Papad,1454,Cloudy,No event,0,0,10,High,3,Lucknow,1407
16-04-2023,Mango Pickle,2205,Cloudy,No event,0,5,5,High,3,Ludhiana,2254
16-04-2023,Papad,1798,Windy,No event,0,10,15,High,3,Guntur,1813
16-04-2023,Idli Rice,2678,Rainy,No event,0,20,10,High,5,Kota,2871
16-04-2023,Sambar Powder,1916,Sunny,No event,0,10,15,High,5,Ludhiana,2022
16-04-2023,Aloo Bhujia,1165,Cloudy,No event,0,15,20,High,4,Kurnool,1273
16-04-2023,Kaju Katli,2791,Windy,No event,0,5,0,High,5,Lucknow,2926
16-04-2023,Besan,1338,Rainy,No event,0,20,20,Low,4,Bangalore,1362
16-04-2023,Aata (Wheat Flour),1073,Sunny,No event,0,20,10,High,4,Bhopal,1183
16-04-2023,Mango Juice,2645,Sunny,No event,0,15,10,High,5,Kurnool,2827
16-04-2023,Lemon Pickle,1779,Rainy,No event,0,10,20,High,3,Zirakpur,1728
16-04-2023,Coconut Chutney,2037,Cloudy,No event,0,0,5,Medium,3,Bhopal,1943
16-04-2023,Rasgulla,2745,Sunny,No event,0,5,10,High,4,Kurnool,2764
16-04-2023,Gulab Jamun Mix,1570,Sunny,No event,0,15,20,High,3,Kurnool,1608
16-04-2023,Lassi,2283,Cloudy,No event,0,5,10,Low,5,Jalandhar,2375
16-04-2023,Bhel Puri Mix,1092,Windy,No event,0,15,5,High,3,Meerut,1290
16-04-2023,Pav Bhaji Masala,2082,Cloudy,No event,0,15,5,Low,5,Lucknow,2149
16-04-2023,Chole Masala,1012,Windy,No event,0,15,10,Medium,4,Meerut,1077
16-04-2023,Tamarind Paste,2610,Sunny,No event,0,5,15,Medium,4,Zirakpur,2684
16-04-2023,Ready-to-eat Curry Packs,1925,Windy,No event,0,10,15,Low,4,Karimnagar,1977
16-04-2023,Parle-G Biscuits,1951,Windy,No event,0,10,20,High,5,Visakhapatnam ,2026
16-04-2023,Thums Up,1464,Rainy,No event,0,10,15,Low,4,Jalandhar,1507
16-04-2023,Frooti,2654,Rainy,No event,0,20,15,High,3,Indore,2690
16-04-2023,Hajmola Tablets,2546,Sunny,No event,0,5,20,High,4,Amravati,2493
16-04-2023,Haldiram's Namkeen,1275,Rainy,No event,0,15,5,Medium,5,Tirupati,1349
16-04-2023,Chyawanprash,2107,Windy,No event,0,5,15,High,3,Guntur,2112
23-04-2023,Basmati Rice,1109,Cloudy,No event,0,0,15,High,5,Zirakpur,1125
23-04-2023,Turmeric Powder,2443,Sunny,No event,0,15,5,High,3,Indore,2592
23-04-2023,Red Chilli Powder,2539,Windy,No event,0,15,20,Medium,4,Ludhiana,2570
23-04-2023,Cumin Seeds,1452,Rainy,No event,0,5,10,Medium,4,Guntur,1543
23-04-2023,Coriander Powder,2168,Cloudy,No event,0,10,15,Medium,5,Guntur,2157
23-04-2023,Garam Masala,1789,Sunny,No event,0,5,20,Medium,3,Kota,1779
23-04-2023,Toor Dal,1105,Cloudy,No event,0,10,15,Low,5,Rajahmundry,1044
23-04-2023,Chana Dal,2754,Rainy,No event,0,20,0,Low,4,Meerut,2935
23-04-2023,Urad Dal,1443,Windy,No event,0,0,15,Medium,5,Ludhiana,1338
23-04-2023,Moong Dal,1223,Windy,No event,0,5,15,High,3,Bangalore,1159
23-04-2023,Jaggery,2413,Sunny,No event,0,20,0,Low,3,Indore,2589
23-04-2023,Ghee,1844,Rainy,No event,0,15,15,High,3,Lucknow,1978
23-04-2023,Paneer,2435,Rainy,No event,0,15,20,Medium,5,Guntur,2515
23-04-2023,Coconut Oil,1071,Cloudy,No event,0,5,20,Medium,5,Ludhiana,982
23-04-2023,Mustard Oil,2099,Cloudy,No event,0,10,5,High,5,Guntur,2250
23-04-2023,Aam Papad,1286,Cloudy,No event,0,15,0,High,3,Zirakpur,1419
23-04-2023,Mango Pickle,1937,Rainy,No event,0,15,20,Low,5,Hyderabad,2000
23-04-2023,Papad,1931,Windy,No event,0,15,20,Low,4,Amravati,2009
23-04-2023,Idli Rice,1108,Sunny,No event,0,0,5,Medium,5,Meerut,1005
23-04-2023,Sambar Powder,1780,Windy,No event,0,10,5,High,5,Lucknow,1921
23-04-2023,Aloo Bhujia,2025,Sunny,No event,0,15,0,Low,5,Zirakpur,2219
23-04-2023,Kaju Katli,2361,Sunny,No event,0,5,20,Medium,4,Hyderabad,2223
23-04-2023,Besan,2224,Sunny,No event,0,20,0,High,5,Kurnool,2503
23-04-2023,Aata (Wheat Flour),2848,Windy,No event,0,20,15,Medium,3,Kota,2924
23-04-2023,Mango Juice,2121,Cloudy,No event,0,0,15,High,5,Jalandhar,1954
23-04-2023,Lemon Pickle,1952,Windy,No event,0,0,20,Medium,3,Meerut,1887
23-04-2023,Coconut Chutney,2725,Rainy,No event,0,15,0,High,4,Indore,2889
23-04-2023,Rasgulla,1732,Rainy,No event,0,10,0,Low,4,Kurnool,1816
23-04-2023,Gulab Jamun Mix,1821,Rainy,No event,0,5,20,Low,5,Indore,1870
23-04-2023,Lassi,2172,Sunny,No event,0,10,10,High,3,Jalandhar,2236
23-04-2023,Bhel Puri Mix,2029,Rainy,No event,0,10,15,High,3,Aurangabad,2100
23-04-2023,Pav Bhaji Masala,2241,Windy,No event,0,5,20,High,4,Guntur,2267
23-04-2023,Chole Masala,2128,Windy,No event,0,5,20,Medium,3,Kurnool,2165
23-04-2023,Tamarind Paste,2895,Rainy,No event,0,5,15,High,4,Lucknow,2953
23-04-2023,Ready-to-eat Curry Packs,1899,Cloudy,No event,0,5,0,High,4,Amritsar,2014
23-04-2023,Parle-G Biscuits,1653,Rainy,No event,0,0,15,High,5,Karimnagar,1502
23-04-2023,Thums Up,1915,Rainy,No event,0,5,5,Low,4,Aurangabad,2031
23-04-2023,Frooti,2977,Cloudy,No event,0,10,10,Low,5,Indore,2953
23-04-2023,Hajmola Tablets,2579,Sunny,No event,0,10,15,Low,3,Rajahmundry,2529
23-04-2023,Haldiram's Namkeen,2711,Cloudy,No event,0,5,15,High,5,Meerut,2768
23-04-2023,Chyawanprash,2401,Sunny,No event,0,0,5,Medium,5,Rajahmundry,2424
30-04-2023,Basmati Rice,2504,Sunny,Janmashtami,2,15,20,Medium,3,Visakhapatnam ,2669
30-04-2023,Turmeric Powder,2325,Sunny,Janmashtami,2,5,5,Medium,5,Guntur,2374
30-04-2023,Red Chilli Powder,2987,Cloudy,Janmashtami,2,0,10,High,5,Zirakpur,3027
30-04-2023,Cumin Seeds,1191,Sunny,Janmashtami,2,15,10,Medium,5,Tirupati,1485
30-04-2023,Coriander Powder,1202,Cloudy,Janmashtami,2,5,0,Low,5,Indore,1312
30-04-2023,Garam Masala,1055,Cloudy,Janmashtami,2,20,20,High,3,Zirakpur,1341
30-04-2023,Toor Dal,1751,Cloudy,Janmashtami,2,20,20,Low,5,Ludhiana,1852
30-04-2023,Chana Dal,1107,Windy,Janmashtami,2,15,10,Medium,5,Amritsar,1282
30-04-2023,Urad Dal,1892,Cloudy,Janmashtami,2,20,10,High,3,Hyderabad,2223
30-04-2023,Moong Dal,2270,Rainy,Janmashtami,2,5,20,High,4,Jalandhar,2250
30-04-2023,Jaggery,1551,Sunny,Janmashtami,2,15,0,High,4,Visakhapatnam ,1801
30-04-2023,Ghee,1693,Sunny,Janmashtami,2,0,0,High,4,Meerut,1862
30-04-2023,Paneer,2808,Sunny,Janmashtami,2,10,20,Medium,5,Meerut,2824
30-04-2023,Coconut Oil,1365,Sunny,Janmashtami,2,0,20,Medium,5,Ludhiana,1278
30-04-2023,Mustard Oil,2776,Windy,Janmashtami,2,20,20,High,3,Meerut,3034
30-04-2023,Aam Papad,2240,Windy,Janmashtami,2,20,5,Low,5,Bangalore,2576
30-04-2023,Mango Pickle,1570,Sunny,Janmashtami,2,5,15,Medium,4,Meerut,1736
30-04-2023,Papad,2485,Cloudy,Janmashtami,2,15,0,Low,4,Tirupati,2647
30-04-2023,Idli Rice,1750,Windy,Janmashtami,2,15,10,High,5,Hyderabad,2012
30-04-2023,Sambar Powder,1431,Rainy,Janmashtami,2,10,15,High,4,Amravati,1499
30-04-2023,Aloo Bhujia,1362,Windy,Janmashtami,2,20,20,Low,5,Indore,1511
30-04-2023,Kaju Katli,2151,Rainy,Janmashtami,2,15,20,Medium,4,Amritsar,2342
30-04-2023,Besan,1857,Windy,Janmashtami,2,15,10,Medium,3,Zirakpur,1984
30-04-2023,Aata (Wheat Flour),2510,Cloudy,Janmashtami,2,10,10,High,3,Ludhiana,2604
30-04-2023,Mango Juice,2148,Windy,Janmashtami,2,15,10,High,4,Aurangabad,2304
30-04-2023,Lemon Pickle,2908,Rainy,Janmashtami,2,5,5,Medium,3,Rajahmundry,3099
30-04-2023,Coconut Chutney,2975,Rainy,Janmashtami,2,20,20,Medium,4,Aurangabad,3196
30-04-2023,Rasgulla,1287,Windy,Janmashtami,2,15,20,High,4,Lucknow,1442
30-04-2023,Gulab Jamun Mix,2235,Rainy,Janmashtami,2,5,0,Low,4,Tirupati,2290
30-04-2023,Lassi,1810,Windy,Janmashtami,2,10,10,Medium,5,Rajahmundry,2004
30-04-2023,Bhel Puri Mix,2924,Rainy,Janmashtami,2,15,0,Low,5,Bhopal,3233
30-04-2023,Pav Bhaji Masala,1778,Rainy,Janmashtami,2,0,15,Medium,5,Guntur,1705
30-04-2023,Chole Masala,1250,Windy,Janmashtami,2,15,0,Medium,3,Jalandhar,1472
30-04-2023,Tamarind Paste,1029,Rainy,Janmashtami,2,20,20,High,5,Kota,1153
30-04-2023,Ready-to-eat Curry Packs,2016,Sunny,Janmashtami,2,0,5,Medium,4,Aurangabad,2048
30-04-2023,Parle-G Biscuits,1098,Sunny,Janmashtami,2,10,15,Medium,4,Jalandhar,1133
30-04-2023,Thums Up,1977,Rainy,Janmashtami,2,0,5,Low,4,Ludhiana,2005
30-04-2023,Frooti,2012,Windy,Janmashtami,2,0,10,Medium,5,Kurnool,2148
30-04-2023,Hajmola Tablets,1238,Cloudy,Janmashtami,2,0,15,High,5,Rajahmundry,1210
30-04-2023,Haldiram's Namkeen,1641,Windy,Janmashtami,2,15,20,High,4,Kota,1749
30-04-2023,Chyawanprash,2578,Rainy,Janmashtami,2,15,15,Low,4,Meerut,2669
07-05-2023,Basmati Rice,1719,Windy,No event,0,15,20,Low,4,Amravati,1704
07-05-2023,Turmeric Powder,2203,Windy,No event,0,20,5,High,3,Meerut,2401
07-05-2023,Red Chilli Powder,2459,Sunny,No event,0,10,15,High,4,Zirakpur,2402
07-05-2023,Cumin Seeds,2011,Cloudy,No event,0,20,20,High,5,Ludhiana,2039
07-05-2023,Coriander Powder,1964,Sunny,No event,0,15,5,Medium,4,Visakhapatnam ,2170
07-05-2023,Garam Masala,1652,Cloudy,No event,0,20,10,High,4,Bhopal,1872
07-05-2023,Toor Dal,2766,Cloudy,No event,0,15,15,High,3,Bhopal,2887
07-05-2023,Chana Dal,2873,Cloudy,No event,0,15,0,Low,4,Guntur,2927
07-05-2023,Urad Dal,2859,Rainy,No event,0,10,20,Medium,4,Visakhapatnam ,2802
07-05-2023,Moong Dal,1134,Sunny,No event,0,5,0,Medium,5,Aurangabad,1151
07-05-2023,Jaggery,1414,Cloudy,No event,0,10,0,Low,3,Vijayawada,1496
07-05-2023,Ghee,1315,Rainy,No event,0,15,5,Medium,4,Aurangabad,1356
07-05-2023,Paneer,1886,Windy,No event,0,20,10,Low,5,Rajahmundry,2020
07-05-2023,Coconut Oil,2248,Rainy,No event,0,5,5,High,3,Bhopal,2264
07-05-2023,Mustard Oil,2409,Rainy,No event,0,15,20,Medium,5,Amritsar,2464
07-05-2023,Aam Papad,2194,Windy,No event,0,10,5,High,4,Bhopal,2243
07-05-2023,Mango Pickle,1880,Rainy,No event,0,15,10,Medium,5,Ludhiana,2061
07-05-2023,Papad,2619,Sunny,No event,0,5,15,Medium,4,Aurangabad,2659
07-05-2023,Idli Rice,2397,Windy,No event,0,5,0,Low,3,Kota,2388
07-05-2023,Sambar Powder,2306,Sunny,No event,0,20,0,Medium,5,Meerut,2446
07-05-2023,Aloo Bhujia,1587,Cloudy,No event,0,5,0,Medium,3,Rajahmundry,1626
07-05-2023,Kaju Katli,1320,Cloudy,No event,0,0,5,High,4,Jalandhar,1373
07-05-2023,Besan,2101,Windy,No event,0,10,5,High,3,Bhopal,2269
07-05-2023,Aata (Wheat Flour),1279,Windy,No event,0,20,15,Low,5,Meerut,1452
07-05-2023,Mango Juice,2151,Cloudy,No event,0,20,5,Medium,4,Kota,2283
07-05-2023,Lemon Pickle,1638,Cloudy,No event,0,15,20,Medium,4,Karimnagar,1667
07-05-2023,Coconut Chutney,1293,Windy,No event,0,0,0,Low,4,Bhopal,1387
07-05-2023,Rasgulla,2485,Rainy,No event,0,10,20,Low,5,Ludhiana,2582
07-05-2023,Gulab Jamun Mix,1316,Windy,No event,0,0,20,High,4,Karimnagar,1314
07-05-2023,Lassi,1494,Windy,No event,0,15,0,Low,4,Lucknow,1587
07-05-2023,Bhel Puri Mix,1205,Sunny,No event,0,20,10,High,5,Aurangabad,1333
07-05-2023,Pav Bhaji Masala,2133,Sunny,No event,0,20,10,Low,5,Kurnool,2364
07-05-2023,Chole Masala,2224,Sunny,No event,0,10,15,High,3,Indore,2177
07-05-2023,Tamarind Paste,1507,Rainy,No event,0,0,5,Low,3,Guntur,1470
07-05-2023,Ready-to-eat Curry Packs,2958,Rainy,No event,0,0,15,High,5,Indore,2836
07-05-2023,Parle-G Biscuits,1192,Sunny,No event,0,5,10,Medium,5,Kurnool,1218
07-05-2023,Thums Up,1007,Sunny,No event,0,0,5,Low,4,Meerut,910
07-05-2023,Frooti,2498,Rainy,No event,0,0,10,High,3,Rajahmundry,2455
07-05-2023,Hajmola Tablets,2795,Windy,No event,0,20,15,Low,5,Karimnagar,2838
07-05-2023,Haldiram's Namkeen,1187,Rainy,No event,0,20,10,Low,3,Guntur,1421
07-05-2023,Chyawanprash,1210,Rainy,No event,0,20,20,Medium,5,Visakhapatnam ,1409
14-05-2023,Basmati Rice,2942,Windy,No event,0,5,5,High,4,Visakhapatnam ,2909
14-05-2023,Turmeric Powder,1434,Windy,No event,0,0,15,High,5,Ludhiana,1270
14-05-2023,Red Chilli Powder,2546,Rainy,No event,0,10,5,Medium,5,Meerut,2558
14-05-2023,Cumin Seeds,2961,Rainy,No event,0,10,15,Medium,3,Aurangabad,2950
14-05-2023,Coriander Powder,1375,Windy,No event,0,10,15,Medium,5,Bangalore,1306
14-05-2023,Garam Masala,2893,Rainy,No event,0,20,15,Low,4,Kurnool,3027
14-05-2023,Toor Dal,2844,Rainy,No event,0,10,20,Low,4,Karimnagar,2831
14-05-2023,Chana Dal,2589,Sunny,No event,0,20,0,Low,4,Rajahmundry,2873
14-05-2023,Urad Dal,1365,Cloudy,No event,0,15,10,Low,5,Visakhapatnam ,1486
14-05-2023,Moong Dal,2563,Windy,No event,0,0,20,High,4,Kurnool,2473
14-05-2023,Jaggery,1962,Sunny,No event,0,15,10,Medium,3,Vijayawada,2119
14-05-2023,Ghee,1617,Sunny,No event,0,20,0,High,4,Visakhapatnam ,1763
14-05-2023,Paneer,2872,Cloudy,No event,0,0,5,High,4,Visakhapatnam ,2915
14-05-2023,Coconut Oil,1819,Cloudy,No event,0,0,20,Medium,4,Kota,1779
14-05-2023,Mustard Oil,1643,Windy,No event,0,20,15,Medium,3,Amritsar,1838
14-05-2023,Aam Papad,2543,Sunny,No event,0,5,0,Low,5,Bhopal,2644
14-05-2023,Mango Pickle,2306,Windy,No event,0,5,15,High,5,Vijayawada,2212
14-05-2023,Papad,1558,Sunny,No event,0,5,15,Low,5,Lucknow,1619
14-05-2023,Idli Rice,2667,Sunny,No event,0,0,5,High,3,Bhopal,2571
14-05-2023,Sambar Powder,2113,Cloudy,No event,0,15,15,Medium,4,Kurnool,2268
14-05-2023,Aloo Bhujia,2113,Sunny,No event,0,0,5,Medium,5,Hyderabad,2121
14-05-2023,Kaju Katli,2789,Windy,No event,0,10,20,Medium,5,Guntur,2789
14-05-2023,Besan,1154,Sunny,No event,0,5,20,Medium,4,Kota,1170
14-05-2023,Aata (Wheat Flour),2184,Cloudy,No event,0,20,15,High,3,Jalandhar,2398
14-05-2023,Mango Juice,1258,Cloudy,No event,0,15,20,Medium,4,Meerut,1342
14-05-2023,Lemon Pickle,1363,Cloudy,No event,0,15,20,Medium,3,Kurnool,1499
14-05-2023,Coconut Chutney,1604,Windy,No event,0,10,5,Low,4,Kurnool,1600
14-05-2023,Rasgulla,2108,Windy,No event,0,5,0,High,3,Aurangabad,2112
14-05-2023,Gulab Jamun Mix,1432,Rainy,No event,0,15,15,High,5,Rajahmundry,1415
14-05-2023,Lassi,1479,Cloudy,No event,0,20,20,Medium,3,Ludhiana,1665
14-05-2023,Bhel Puri Mix,2410,Rainy,No event,0,5,20,High,5,Kota,2342
14-05-2023,Pav Bhaji Masala,2317,Windy,No event,0,20,10,Medium,5,Kota,2443
14-05-2023,Chole Masala,1596,Rainy,No event,0,5,15,High,5,Vijayawada,1665
14-05-2023,Tamarind Paste,2356,Windy,No event,0,20,10,Low,4,Ludhiana,2476
14-05-2023,Ready-to-eat Curry Packs,2451,Rainy,No event,0,5,0,Medium,3,Meerut,2401
14-05-2023,Parle-G Biscuits,2488,Rainy,No event,0,0,0,Medium,3,Kota,2575
14-05-2023,Thums Up,1170,Windy,No event,0,0,15,Low,5,Lucknow,1128
14-05-2023,Frooti,2164,Sunny,No event,0,10,0,Medium,4,Meerut,2206
14-05-2023,Hajmola Tablets,2115,Windy,No event,0,5,10,High,3,Lucknow,2193
14-05-2023,Haldiram's Namkeen,2272,Sunny,No event,0,15,15,Low,4,Meerut,2313
14-05-2023,Chyawanprash,1147,Cloudy,No event,0,20,20,Low,3,Indore,1264
21-05-2023,Basmati Rice,1812,Rainy,No event,0,5,5,Medium,5,Tirupati,1850
21-05-2023,Turmeric Powder,2784,Rainy,No event,0,15,20,Medium,5,Meerut,2916
21-05-2023,Red Chilli Powder,2037,Rainy,No event,0,10,20,Medium,4,Kurnool,2054
21-05-2023,Cumin Seeds,1886,Windy,No event,0,0,0,High,5,Ludhiana,1936
21-05-2023,Coriander Powder,1914,Cloudy,No event,0,15,15,High,3,Vijayawada,1916
21-05-2023,Garam Masala,2633,Sunny,No event,0,0,20,Medium,5,Visakhapatnam ,2559
21-05-2023,Toor Dal,1527,Windy,No event,0,20,15,Medium,4,Bangalore,1579
21-05-2023,Chana Dal,1213,Rainy,No event,0,15,20,Medium,5,Rajahmundry,1247
21-05-2023,Urad Dal,1662,Sunny,No event,0,0,0,Low,4,Indore,1676
21-05-2023,Moong Dal,2486,Rainy,No event,0,20,10,Medium,5,Kurnool,2684
21-05-2023,Jaggery,2326,Rainy,No event,0,10,20,Medium,5,Hyderabad,2393
21-05-2023,Ghee,2370,Cloudy,No event,0,5,15,High,4,Vijayawada,2381
21-05-2023,Paneer,2200,Sunny,No event,0,20,5,Low,3,Ludhiana,2361
21-05-2023,Coconut Oil,2985,Sunny,No event,0,20,15,Low,3,Visakhapatnam ,3034
21-05-2023,Mustard Oil,1901,Sunny,No event,0,10,0,Low,4,Tirupati,2073
21-05-2023,Aam Papad,2378,Cloudy,No event,0,5,10,High,3,Kurnool,2429
21-05-2023,Mango Pickle,2058,Cloudy,No event,0,0,15,Low,3,Vijayawada,2072
21-05-2023,Papad,1490,Windy,No event,0,0,20,Low,4,Amritsar,1378
21-05-2023,Idli Rice,2048,Cloudy,No event,0,20,10,High,5,Rajahmundry,2113
21-05-2023,Sambar Powder,1929,Sunny,No event,0,0,5,High,3,Vijayawada,1883
21-05-2023,Aloo Bhujia,1044,Windy,No event,0,5,5,Low,3,Karimnagar,1102
21-05-2023,Kaju Katli,2001,Windy,No event,0,0,10,High,5,Guntur,1860
21-05-2023,Besan,1478,Cloudy,No event,0,15,15,Low,3,Visakhapatnam ,1467
21-05-2023,Aata (Wheat Flour),2411,Rainy,No event,0,0,20,Low,4,Bhopal,2226
21-05-2023,Mango Juice,2284,Rainy,No event,0,0,15,Low,5,Meerut,2128
21-05-2023,Lemon Pickle,2644,Cloudy,No event,0,5,20,Low,4,Meerut,2567
21-05-2023,Coconut Chutney,1266,Windy,No event,0,10,0,Medium,3,Jalandhar,1364
21-05-2023,Rasgulla,2097,Sunny,No event,0,5,20,Low,3,Zirakpur,2019
21-05-2023,Gulab Jamun Mix,2831,Rainy,No event,0,5,15,High,5,Visakhapatnam ,2769
21-05-2023,Lassi,1734,Sunny,No event,0,20,5,High,3,Hyderabad,1897
21-05-2023,Bhel Puri Mix,1664,Windy,No event,0,15,0,Low,4,Tirupati,1726
21-05-2023,Pav Bhaji Masala,1593,Windy,No event,0,5,10,Medium,5,Hyderabad,1567
21-05-2023,Chole Masala,1955,Windy,No event,0,20,10,Medium,5,Visakhapatnam ,2130
21-05-2023,Tamarind Paste,2515,Cloudy,No event,0,0,15,High,3,Meerut,2522
21-05-2023,Ready-to-eat Curry Packs,2565,Rainy,No event,0,0,10,Medium,5,Bangalore,2463
21-05-2023,Parle-G Biscuits,2296,Rainy,No event,0,10,5,High,4,Rajahmundry,2461
21-05-2023,Thums Up,1517,Sunny,No event,0,10,5,Medium,3,Ludhiana,1643
21-05-2023,Frooti,1685,Rainy,No event,0,20,0,High,3,Tirupati,1936
21-05-2023,Hajmola Tablets,2189,Cloudy,No event,0,10,5,High,5,Kurnool,2352
21-05-2023,Haldiram's Namkeen,2245,Rainy,No event,0,5,20,Medium,5,Lucknow,2153
21-05-2023,Chyawanprash,2644,Rainy,No event,0,15,10,High,3,Indore,2772
28-05-2023,Basmati Rice,2781,Windy,Ganesh Chaturthi,2,15,10,High,5,Indore,2984
28-05-2023,Turmeric Powder,1171,Rainy,Ganesh Chaturthi,2,0,10,Medium,5,Hyderabad,1207
28-05-2023,Red Chilli Powder,1689,Rainy,Ganesh Chaturthi,2,10,5,Low,3,Jalandhar,1826
28-05-2023,Cumin Seeds,2762,Sunny,Ganesh Chaturthi,2,0,10,High,3,Bhopal,2887
28-05-2023,Coriander Powder,1610,Windy,Ganesh Chaturthi,2,10,15,High,4,Zirakpur,1750
